item_name	category	tags	id
fritz-kola-kaffee 0,33 * #1	Keller Fritz & Black Punk	{'carbonated_softdrink', 'hot_drinks', 'other_non_alcoholic_drinks'}	309695
Green Tea + Green Apple # + Blueberry Spheres + 1 * Topping + 75% Sugar	Iced Fruity Tea + Flavoring + Topping + Topping Amount & Special + Sweetness & Temp.	{'other_non_alcoholic_drinks'}	980639
Normal	Abfrage Schmarrn	set()	1559404
Obst	Klassik Desserts	set()	1196522
Mein Burger Beef + Brioche + Beef Medium + EXTRA Cheddar + Chipotlesauce + Ohne kandierte Zwiebeln + Keine Extras + POMMES* + Mayo*	Burger + Brottopping + Gargrad + Extras + Saucen/Dressing Menü + Gemüseauswahl + Extras + Beilagen Menü + Saucen/Dressing Menü	set()	1266584
Tartufata* + Tagliatelle Chili + Kein Extras	Saucen + Pasta Abfrage + Extras	set()	900569
Individuell mit Fleisch + Burrito + Hähnchen + Keine Füllung + Sour Cream + Nacho + Erdnüsse + Habanero + Bacon #1 + Chipotle'* + ---	Individuell + AF Grundlage + AF Fleisch + AF Füllung + AF Soße + AF Extra Vitamine + AF Extra Vitamine + AF Fleisch Extra + AF Fleisch Extra + AF Fleisch Extra + AF Speziale	set()	470318
Cheesy + Ohne Tomaten + Bacon	Burger + 2 Sonderwunsch Burger ohne + 1 Sonderwunsch Burger dazu	set()	1212242
0.5 Lahnsteiner	Biere	{'beer'}	1058601
Schoggistengel	Süssigkeiten / Knabberei	set()	1315257
Meze Kombi + Shakshuka. + Tomatensalat. + Salicorne.	Meze Kombi + Abfrage Mezze + Abfrage Mezze + Abfrage Mezze	set()	1619204
Der Klassiker + Kräutersauce + Knoblauchsauce + glutenfrei + Einpacken	Döner + Saucen + Saucen + AF Brotauswahl + AF Mitnahme	set()	1621365
Pâte nature bimbo	Plats chauds	set()	661551
Big Lady + VollkornBrot + ** + Pommes Frites + *	Hauptgänge + Abfrage Brot + Abfrage für Extra/ ohne + Beilagen + Abfrage Dip Saucen.	set()	339344
grüner Markgräfler 0,25	Weissweine offen	{'wine'}	1111597
Kaninchenkeule	Abend-Empfehlung	set()	217917
Morgon Cote du Py Foillard	Bourgogne Rouge	{'wine'}	562172
CLASSIC marinade**	AF marinade 10/2018	set()	1512096
Radler 0,3l + sauer	Bier + AF Weinschorle	{'beer', 'sparkling_wine'}	1233714
Chicken Poké + White Rice + OHNE Rotkohl + Mit allem + Avocado-Kokos + HIER ESSEN	Poké + Reisauswahl + Zutaten + Zutaten + Saucen + Art	set()	31585
Coca Cola Zero 0,33l	AFG	{'carbonated_softdrink'}	1259246
Caffe Crema	Caffetteria	{'hot_drinks'}	436755
2 Kugeln + Premium Karamel + Premium Karamel	Eis + ZWA Eis + ZWA Eis	set()	1373465
Champagner Roggen	Brot	{'sparkling_wine'}	9540
Aloe Puri 3Stk. Joghurt Minz + To Go	Kleine Delis + Abfrage To Go	set()	1918796
Eggplantburger + Extra Spiegelei	Burger + AFZ Burger Extras	set()	544334
Fritz Kola OHNE Z. 0,33	AFG 0,33	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1773739
Frisch Pizza 32	Pizza	set()	1174841
BIO Espresso Flasche	tobi gourmet	set()	431472
Powerade	Softdrinks	{'carbonated_softdrink'}	1981992
Currywurst + Mayo	Kleinigkeiten + Ketchup und Mayo	set()	134517
Creydt Dasseler	Cocktails & Longdrinks	{'spirits'}	119988
1/4 Hn-Trollinger	Wein	{'wine'}	409253
Blattspinat	Beilagen inklusive	set()	328693
Truthahn Wrap + - + - + -Ananas + -	Classic Wraps + AF Zutaten + AF Zutaten + AF Zutaten + AF Zutaten	set()	1880103
Cheeseburger Deluxe + Rosmarinkartoffeln	Burger und Ribs + Abfrage Beilagen (Zwang)	set()	632282
Omlette 3 Eier + Gouda + Tomatenwürfel + Schinkenwürfel	Frühstück + Für Bastler + Für Bastler + Für Bastler	set()	1381341
Pizza ++ Belag + Champignons + Kalamta Oliven + Prosciutto Cotto	Pizza + AF 80ct - 1.30 + AF 80ct - 1.30 + AF 1.90- 2.60	set()	1967057
Chickenburger + mit Süßkartoffel-Pommes + Ketchup + Mayo	Burger + Zwangsabfrage Burger (Beilage) + Zwangsabfrage Burger 2 (Sauce) + Zwangsabfrage Burger 2 (Sauce)	set()	1855600
Kuchen #1 + Zitrone	SNACKS + AF Kuchensorten	set()	283980
Peter + BrombeereMandel + Ei	Frühstücke + Frühstück Pflichtfelder + Nachbestellungen	set()	212065
Berliner Brandstifter Fever Tree	GIN TONIC	{'carbonated_softdrink', 'spirits', 'other_non_alcoholic_drinks'}	1747315
Double Chorizo Cheeseburger Menü + Mit Schoarles + Sour Cream Menü	Burger + AF Beilagen Menü + Dips MENÜ	set()	1672545
Erdapfelecken klein	Pommes	set()	1399258
3er Box #1 + Peanut-Fudge Donut * + Peanut-Fudge Donut * + Himbeer-Pistazie Donut *	Dessert + Dessert + Dessert + Dessert	set()	1015906
Pfannenglück + Gemüse	Frühstück + Frühstück	set()	1376248
Tom Collins	Sour Mix	{'spirits'}	698813
Vina Zorzal 1dl	Weine	{'wine'}	493505
Gyros überbacken + Folienkartoffel	Pfännchengerichte + Af Beilage	set()	450825
Divers. Bandnudeln	Bandnudeln	set()	1764505
Weinschorle 0,2l + rot 0,2l	Wein + Abfrage Weinschorle	{'sparkling_wine', 'wine'}	1067026
Pulled Chicken Burger + Weizenbrot + - Zwiebeln + + Ei + Süßkartoffel + Pommes Frites + *	Hauptgänge + Abfrage Brot + Abfrage für Extra/ ohne + Abfrage für Extra/ ohne + Beilagen + Beilagen + Abfrage Dip Saucen.	set()	93392
44 Pizza Prosciutto + Paprika + Frische Salsiccia + Mais	Pizza + AF Beilagen/Zutaten + AF Beilagen/Zutaten + AF Beilagen/Zutaten	set()	781131
VANILLEEIS MIT HEISS + MIT HEISSER SCHOKOLSAUCE	DESSERT + AF VANILLEEIS	set()	1828434
Dream Waffel + --- + Erdbeere Extra + Smarties + Andere + Bunte Streusel + --- + Keine Sahne	Waffeln + AF Abwahl + AF Frucht + AF Specials + AF Specials + AF Topping + AF Abwahl + AF Sahne	set()	1499626
Tsingtao Bier	Biere	{'beer'}	1016917
Sundae Gukbap	Togo Banchan&Mealkit	set()	333522
Primitivo 0,2l	Wein Gläser	{'wine'}	1136054
Chorizo	Extras*	set()	573175
5er + ToGo ohne Tüte + Bitter + MI Weiße Schokolade + MI Vollmilch Schoko + TI Lotus Kekse + TI Pistazien + TI Kokosraspel + FI Bananen	Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Top It + Abfrage Fruit It	set()	1694363
Bombay Crusch	Erfrischendes	{'spirits'}	369693
1/2 Belegtes Brötchen + Mit Mett	Frühstück Belegtes + AF Belegte Brötchen Aufschnitt	set()	298414
Pate Iberico Picante	Freund-Feinkost	set()	257884
Matcha Milk	Warme Getränke	{'hot_drinks', 'other_non_alcoholic_drinks'}	2062064
1dl Kolonne Null	Weißweine	{'wine'}	1323335
Cheddar Burger + Poutin + Salat + 1x Bacon + ==	Burgers + Abfrage Burgers Zw + Abfrage Burgers Zw + Abfrage Burgers Op + Dips	set()	661982
Verdejo Analivia Rueda + Glas 0,2l**	Wein + Abfrage Verdejo Analivia	{'wine'}	1914672
TA Fàva	Take Away / Smood/Uber	set()	81339
L Tome Yum Spice	Lieferando #2	set()	1629641
Cheeseburger + Landhaus pommes	Burger + Abfrage: Beilage	set()	246788
Valpolicella Classico Gl.	Ausschank Rot	set()	1145019
Quarknocken	Tagesessen	set()	1363986
T-Bone 500g FS	Steakomat	set()	415207
Ziegenkäse mit Honig + Pommes + Paprika Dip scharf	Burger + AF Burger + AF Burger	set()	259980
Schokodessert	Desserts	set()	199463
Fresh Cubano	Gins & Cocktails & Long Drinks	{'spirits'}	1218138
Anfänger Training	Squash	set()	1702980
Schnitzel 200g AH	Speisekarte Außer Haus	set()	1995711
Schokolade heiß + Weiß + ohne Sahne	Milch & Co + AF Schokolade + AF Schokolade	{'hot_drinks'}	1667836
Softgetränke	3040 Softgetränke	set()	226307
Wasser spritzig 0.25	AFG	{'other_non_alcoholic_drinks'}	962593
Mittag, Salat	Salate	set()	551402
Own Bowl small + Sushi Reis + Frischer Lachs + Shoyu + Avocado + Edamame + Jungzwiebel + - - - keine Auswahl - - - + Geröstete Erdnüsse + Knusprige Reisnudeln + Granatapfel	CREATE YOUR OWN BOWL + AF BASE 1x + AF PROTEIN 1x + AF FLAVOR 1x + AF FRUITS AND VEGGIES 3x + AF FRUITS AND VEGGIES 3x + AF FRUITS AND VEGGIES 3x + AF SAUCE 1x + AF TOPPING 3x + AF TOPPING 3x + AF TOPPING 3x	set()	167714
Traminer Polz	Weißwein Österreich 0,75l	{'wine'}	92804
Body neuro	REVIDERM	set()	1377875
Berliner	Brötchen	set()	1828139
15 Gyros (Normal) + HALB 61 Parma	"Pizza ""Normal"" + AF Halb/Halb"	set()	1321825
Zsúr Puncs torta	Torták&Más elvitel	set()	883941
Individuell mit Fleisch + Burrito + Hähnchen + Mexikanischer Reis + Sour Cream + Keine Vitamine + Chipotle'* + ---	Individuell + AF Grundlage + AF Fleisch + AF Füllung + AF Soße + AF Extra Vitamine + AF Fleisch Extra + AF Speziale	set()	1152350
Opéra	Pâtisseries	set()	189800
Veggie Burger + ..* + Keine Extras + .** + . + .*	Burger + Änderung Standard Burger + Extras + Beilagen Menü + Saucen/Dressing Menü + Softdrinks Menü	set()	1154813
BW Burnd Ends	Bundeswehr	set()	1050448
Brot	AF Extras	set()	1772626
Wachs-Service Snowb.	Snowboard	set()	1462856
Magnus still 0.75l	Getränke und Biere	{'beer', 'other_non_alcoholic_drinks'}	454950
Tee Minze & Verbena	Caffé e Thé	{'hot_drinks'}	147317
Burger Au Morbier + Apoint	Plats + Cuisson	{'beer'}	207130
Bowl Avocado Chicken + REIS #1 + Mit Schafkäse + Ohne Zwiebeln* #1 + Italien + MITNEHMEN	Bowls + Zutaten Bowl/Wrap + Zutaten Bowl/Wrap + Zutaten Bowl/Wrap + Saucen + MITNEHMEN	set()	1807770
Ingwer/Minze/Organe	Tee	{'hot_drinks'}	468156
Sandwich: Pastrami + Rye + NO ADD-ON + For Here + 33	BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number	set()	2014629
Div. Torte	Gebäck	set()	850239
V. Nahmen Apfelsaft	Alkohlfrei Getränke/Säfte	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	171057
Coca Cola 0,2	Wasser & Limonaden	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	870768
Rösti Ziegenkäse	Frühstück	set()	323732
Guacamole Burger MENU + *Sweet Potatoe Fries* + Ohne Zwiebeln + Ohne Sauce + Hier essen	Burger + Menu Fries + A_Zutaten + Saucen + Sonstiges	set()	655339
Club double 200g' + Karamellisierte Zwieb + ——>	Club`s BBQ Bacon + Extras_ + Extras_	set()	979136
19. Mixed Pickle	Chutney/Dip	set()	102268
88 Marchesi di Barolo Riserva	Flaschen Wein	{'wine'}	2048299
Steinpilz Sour	NYE Short Menu	{'spirits'}	2033280
French-Burger**	Mittagsplan 1.0	set()	1535711
Tequila + Don Julio Reposado	M Tequila + Abfrage Tequila	{'spirits'}	803352
Insalata Grande	TAKE AWAY	set()	2023605
Frühlingssalat	Mitarbeiter essen	set()	2022214
Tartare Classique	PLATS	set()	178053
Vegan + + Mozarella	Pinsa + AF Pinsa mit	set()	553465
Amerie (Saison)	Longdrinks & Co	{'spirits'}	1811386
Zwiebelrahmwurst + Pommes klein + Frites Sauce + Ketchup	Bratwürste + Beilagen + Saucen + Saucen	set()	1036272
Oklahoma + extra Ei	BURGER + AF EXTRAS	set()	589469
Spaghetti Bolognese	Hauptgänge	set()	1910793
Kartoffelbrot	Brot	set()	1507645
Schweizer Schokoladen.	Eiskarte	set()	1311227
kl. Wasser mit 0.33l	Alkoholfrei	{'other_non_alcoholic_drinks'}	1206687
Chardonnay trocken 0,7 + Chat Sauvage	Weingut Chat Sauvage + AF Weingüter	{'wine'}	456268
Bratwurst mit Pommes	Hauptspeisen	set()	1791473
Jamon Serrano	Tapas frias	set()	1155787
kl. Steak Käse Reis	Kleine Portionen	set()	1319321
Longdrink 15.50	Longdrinks	{'spirits'}	1221242
Breakfast Burger VEGAN	FOOD	set()	96407
Menu twins + Coca zero 33cl. + Coca cherry 33cl. + Frites x2	Menus + Soft Drink 33cl menu x2 + Soft Drink 33cl menu x2 + Frites Menu	{'carbonated_softdrink'}	341595
Kürbis Suppe	Mittagstisch	set()	309737
Diavolo + +Ananas	Pizzen + Abfrage Pizzen	set()	1200294
Wonder Waffel + Bitter Schokolade + Banane* #1 + Kiwi + Korokant + Oreo + Kinder Bueno + Vanille Eis	WonderWaffel + AF Soßen + AF Früchte + AF Früchte + AF Toppings + AF Specials + AF Specials + AF 2 Eis	set()	1883131
Pfirsich ++ Quark	süße Crêpes	set()	399393
Beef must. single 150g* Menü + Kein Extra + Curly Fries #1 + Mayonaise. + Shake** + Kein Pfand + Oreo Cookies-Shake 0,3 *	Beef Mustard* Menü + AF Extras + Beilagen* + Dips* + AFG* + Pfand eingenommen + Milkshakes 0,3*	{'other_non_alcoholic_drinks'}	1310506
Apfelsaft 0.3l	Säfte / Juice	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	470655
Cheese + Glutenfreier Bun + Extra Beef	BURGER + Extras + Extras	set()	1912389
Quince & Woodraff Fizz	Cocktails	{'spirits'}	62602
Imambayildi + Mit Zaziki-Dill + mit Gouda + nicht scharf + Pommes statt Reis	Spezialitäten des Hauses + AF Speisen Extras + AF Speisen Extras + AF Speisen Extras + AF Speisen Extras	set()	1095092
Eis + 1x Schokolade + Sahne	Klassiker + Eis + Eis	set()	1236310
Ketchup 3 Dosen	Wiederverkauf	set()	349531
Chicken Nuggets pommes + Majo	kleinigkeiten + Speisen diverse	set()	213534
Hausgemachte Sülze + (wie in Karte)	Herzhaftes + Beilagen	set()	1543225
Globi + Ketchup	Kids Karte + ZwangsabfrageBärner Frites Sauce	set()	1452235
UM - Ananasschnitzel + Pommes	Schnitzel + AF Umbestellung	set()	2052973
Fonti  Burger + - Fonti-Soße + - Tomate. + - Gurke. + - Salat. + - Zwiebeln.	Burger ohne Beilage + AF Extra Fonti House + AF Extra Fonti House + AF Extra Fonti House + AF Extra Fonti House + AF Extra Fonti House	set()	259196
Kürbiskern-Parfait	Dessert	set()	1798592
Tosta Manchego	Tostas	set()	206276
Berliner Brandstifter Fever Tree	GIN TONIC	{'carbonated_softdrink', 'spirits', 'other_non_alcoholic_drinks'}	1535584
Apfelsaft 0.4	Fruchtsäfte & Saftschorle	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1936933
Pizza Mix groß 26 + Rahm groß + Ohne Schinken	Pizza + Extrabelag Pizza + Extrabelag Pizza	set()	271163
PLYMOUTH NAVY SLOE + FT INDIAN TONIC + Keine Extras	GIN KARTE + AF Gin Karte + AF Gin Karte	{'carbonated_softdrink', 'spirits', 'other_non_alcoholic_drinks'}	150800
S Gebratene Schollenfilets mit Bratkartoffeln/Speck	Weihnachten 2021	set()	1027945
Blueberry klein 0,33	Icetee	{'other_non_alcoholic_drinks'}	331722
Mittagstisch + Getränk zum MT + Penne con lenticchie	Pasta + AF Mittagstisch + Wochen-karte	set()	565267
Arg. Filet 250g + mit Grillgemüse + Trüffel Dip	Steak + AF Steaks + AF Steak 2	set()	1822047
Fritz Cola	Softdrinks_	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	671024
Psi 1,5l	Rotweine	{'wine'}	1427206
Gin tonic	Aperitif-Drinks	{'carbonated_softdrink', 'spirits'}	975216
Wonder Waffel + Bitter Schokolade + Kirsche + Himbeeren + Zauberstaub + Keine Specials + Schoko Eis	WonderWaffel + AF Soßen + AF Früchte + AF Früchte + AF Toppings + AF Specials + AF 2 Eis	set()	225036
Tee + Schwarzer Tee	Heiße Getränke + AF Teesorten	{'hot_drinks'}	1354861
Divers. BOWLS & AGUACATE	Bowls & Aguacate	set()	2032034
Quattro Formaggi + Mit AGLIO + Mit SALAMI + Mit ZWIBELN	PIZZE + AF Pizza + AF Pizza + AF Pizza	set()	497286
Food 4,50	MITTAG	set()	1589889
Long island ice tea	Longdrinks & Cocktails	{'carbonated_softdrink', 'spirits'}	929659
Portion Fritten + mit Guacamole + mit Chipotle Aioli	Vorspeisen/Snacks + AF mit Dip/Salsa + AF mit Dip/Salsa	set()	77128
Apfelschole 0.3L	Softgetränk	set()	1471808
Adelholzener 0,5l. + Pfand PET MW	Kalte Getränke + AF Pfand	{'other_non_alcoholic_drinks'}	1862682
Abhol Pizza 8€	Pizza	set()	399353
S Maguro Kama Toro	Sashimi	set()	2034035
Chicken Burger + mit Wedges + Standard #1	Burger + AF Beilagen/Extras + AF Beilagen/Extras	set()	280603
Bratwurst m.Pommes + Buzzer 19	Kleine Gerichte + Buzzer Abfrage	set()	525803
Gutschein 15,00	GUTSCHEIN	set()	259400
63 Leber Tel + Normal	Gemischte Teller + AF Beilage	set()	1651609
Jim Him 0,33 L	Getränke	set()	901294
Riesling HT	WEIN	{'wine'}	1050329
Humpen 5dl	Biere und Most	{'misc_fermented_beverage', 'beer'}	696092
Riesling Sylv. 5dl	Hauswein	{'wine'}	16835
Waldschraad + Mit Pommes	Haupt-gerichte + Oaf-wiener,pfiffikus,rowena,rumpsteaks	set()	58371
Chai Latte + + OAT MILK	Coffee & Hot Beverages + Extras	{'hot_drinks', 'other_non_alcoholic_drinks'}	304883
Insalata Mista *	Lieferando Salate*	set()	2035150
Gin Bombay	Longdrinks	{'spirits'}	732786
Red Bull 0,25 MK	AFG MK	{'carbonated_softdrink'}	1364324
Wrap Falafel + Kein Salat* + Joghurt–Minze + Mitnahme	Wrap + AF Wrap + AF Sauce + AF Inhouse/Mitnahme	set()	216860
Tilquin Gueuze 0,4 l	Fassbier	{'beer'}	1386171
Pizzabrot groß 26	Pizza	set()	879841
Sherry	Cocktails & Degestif	{'spirits', 'wine'}	211792
Scampi-Calamari + -Remoulade + +Zaziki	Fischspezialitäten + AF Änderung - + AF Änderung +	set()	803770
Divers. Heiß/Kaffee	Heiß/Kaffee	{'hot_drinks'}	970074
à la Amici + Mit Shrimps	"Pizza + OAF Beilagen ""mit"""	set()	1605080
Filetsteak W. + Filetsteak 200g W. + medium - englisch + Steakpommes + Mayonnaise	Weihnachten + Weihnachten + Abfrage Steak + Beilagen Steaks + Dips	set()	1908811
Cloudy Bay 0,1l	Weine	{'wine'}	540882
Vodka Fruchtsaft + Maracuja+	Longdrinks + AFZ Vodka Fruchtsaft	{'spirits', 'other_non_alcoholic_drinks'}	1049476
Hauslimo heiß + Pfirsich*	Heiß Getränke + Abfrage Hauslimo	{'carbonated_softdrink', 'hot_drinks'}	945054
Divers. Sonstige AFG	Tonic	{'carbonated_softdrink'}	1055072
Beerdigung Familie Weiß	Mittagsmenü	set()	421446
Rib eye Steak 350g + Medium + Pommes Frites	Fleisch + Gargrad + Beilagen	set()	1218957
Davidoff	Tabak	set()	1420970
Innere Ruhe	Tee	{'hot_drinks'}	1212368
Obstwasser'	Brezel Schnaps	set()	112227
Wonder Waffel + Ohne Sahne*1 + Nutella + Erdbeer* + Kokosnuss + Kinder Bueno* + Oreo Eis	WonderWaffel + AF Sahne + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis	set()	1598386
Pizza Mix groß 26 + Rahm groß + Ohne Schinken	Pizza + Extrabelag Pizza + Extrabelag Pizza	set()	950788
Combo Large Panini + Avocado Panini + Pitaya Base + Lazy + Cappuccino 300ml	Perfect Combos + Paninis & Bread + Smoothie Bowls + Toppings + Kaffee & Tee	{'hot_drinks', 'other_non_alcoholic_drinks'}	1819828
Veggie Burger + Süßkartoffel Fritten	Burger + Abfrage: Beilage	set()	1039222
Divers. Blumendekoration	Blumendekoration	set()	26784
Blaue Maus 2cl	Brandy/ Rum/ Whiskey	{'spirits'}	143106
Gutschein € 25	Gutscheine	set()	385015
Hefeweizen	Biere und Apfelwein	{'misc_fermented_beverage', 'beer'}	1575072
Maracujasaftschorle	Limonaden	{'carbonated_softdrink'}	1544523
Spieler Kindergeburtstag 15€	Spiele	set()	212803
Hauptspeise 4	Hauptspeisen	set()	1389800
Retromarcia + Servicepauschale 0,75l	Rotwein Italien + AF Service-Pauschale	{'wine'}	573353
Chai Tee klein + Sojamilch (klein) + Vanille	Chai / Kakao + AF Milch + AF Chai Tee	{'hot_drinks', 'other_non_alcoholic_drinks'}	424507
MW	AF Butcher Choice	set()	1671813
Pommes Menü + Ketchup + Vio Apfelschorle	Menü + Saucen + AFG	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	338186
Saint James vieux	Rhum & Rum	{'spirits'}	1356057
Bologna 60x40 cm	Pizzen - Party 60x40 cm	set()	1384373
2cl	9 Kurze	{'spirits'}	2057410
216.Bacardi + Negra	Spirituosen + AF Welcher Bacardi	{'spirits'}	593122
Rotwein	Wein	{'wine'}	219389
Stört. Weizen alk.fr.0.5l	Bier	{'beer'}	1124859
Kitchen Steak Döner + Weizenmehl-Teig + Gemischter Salat + Knoblauchsoße	Sandwiches & Wraps + AFZ PIZZEN & SCHIFFCHEN Teig + AFO Sandwiches, Wrapes, Box, Menü Extras + AFO Sandwiches, Wrapes, Box, Menü Soßen	set()	1536506
Veggie Burger	Burger Karte	set()	1230385
Fam.Schnitzel	Schnitzeltag	set()	1657944
Wonder Waffel + Nutella + Erdbeer* + Schokoraspel + Kitkat + keinEis	WonderWaffel + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis	set()	453557
QUESADILLAS + Pollo Asado* + Extra sauer cream	Quesadillas + FÜLLUNGEN + EXTRAS	set()	836575
Augenbrauen zupfen Faden	Herren	{'beauty_products', 'beauty_venues'}	1878601
Hilde Gedeck 0.1	Prosecco	{'sparkling_wine'}	1451650
Spätzligratin	Hauptspeisen	set()	1943792
Veggie Burger	Burger Karte	set()	663264
Schwammerlsauce extra	Beilagen	set()	90927
Rosé 14cl	Vin rosé	{'wine'}	838912
Iced Choc	Summer Drinks	set()	639481
Ziegler Yuzu Tonic	Longdrink/Cocktail	{'carbonated_softdrink', 'spirits'}	780835
Brot	Starters	set()	1076454
Franziskaner Hefeweizen 0,5l	Biere	{'beer'}	1832904
Salat Fratelli + Peperoni + Kapern + Thunfisch Extra	Salate + Pizza Extras + Pizza Extras + Pizza Extras	set()	649372
Chesterfield Rot/Blau	Tabak	set()	96804
König Ludwig Hell 0.5	Biere	{'beer'}	1329803
1,5 Bluna Zitrone	AFG Pitcher	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	957940
Lambrusco Perlwein 0,2	Wein	{'sparkling_wine', 'wine'}	994892
Trocken Brötchen	bel Brötchen	set()	1410165
Süßes Frühstück + Ohne Extra	Frühstück den ganzen Tag #1 + AF Home Made Waffeln	set()	1216380
Ballantines Finest 4cl	Scotch	{'spirits'}	1834043
Rot Merlot del Ticino Giornico Oro	Halbliter	{'wine'}	957974
Samova Heidi	FOOD	set()	1623541
Riesl vom Kalk, SOPS 0,75	Flaschenweine Weißwein	{'wine'}	1261880
Gurke Speck	Vorspeisen	set()	1872184
Choco Crossies	Süßigkeiten	set()	1991515
Own Bowl regular + Sushi Reis + Frischer Lachs + Shoyu + Avocado + Edamame + Gurke + Scharfe Mayo + Eingelegter Ingwer + Knusprige Reisnudeln + Granatapfel	CREATE YOUR OWN BOWL + AF BASE 1x + AF PROTEIN 1x + AF FLAVOR 1x + AF FRUITS AND VEGGIES 3x + AF FRUITS AND VEGGIES 3x + AF FRUITS AND VEGGIES 3x + AF SAUCE 1x + AF TOPPING 3x + AF TOPPING 3x + AF TOPPING 3x	set()	893079
BANGKOK	ADD	set()	1708124
Seelachs	Fisch gerichte	set()	1330058
Jumi La Bousse	Käse	set()	1975105
HG Rumpsteak + 5 Grünkohlsalat + 2 Rosmarinkartoffeln + Medium	Fleischgerichte + AF Beilagen + AF Beilagen + AF Garstufe	set()	1035351
Flammkuchen Rustikale Wild	Xmas Markt	set()	1150976
Veggi Plant Nobeef + + SPIEGELEI + + Grillgemüse	Burger + Abfrage für alle Burger (als Zwang) + Abfrage für alle Burger (als Zwang)	set()	751735
58 Schale 500ml Bunt	Sondergruppe	set()	1610925
1 Kugel Eis + Zitronensorbet + -	Dessert + AF Gemisch. Eis + AF Gemisch. Eis	set()	166813
